cluster_id,cluster_label,article_id_1,article_id_2,cosine,context_1,context_2
130,français | semaine | france,698b362d42a8083a290c1211,699c5df4bf23573ae1689de7,1.0,Ce bulletin d'actualité du CERT-FR revient sur les vulnérabilités significatives de la semaine passée pour souligner leurs criticités. Il ne r […] ualité du CERT-FR revient sur les vulnérabilités significatives de la semaine passée pour souligner leurs criticités. Il ne remplace pas l'analyse de l'ensemble des avis et alertes publiés par le CERT-FR d […] t sur les vulnérabilités significatives de ,Ce bulletin d'actualité du CERT-FR revient sur les vulnérabilités significatives de la semaine passée pour souligner leurs criticités. Il ne r […] ualité du CERT-FR revient sur les vulnérabilités significatives de la semaine passée pour souligner leurs criticités. Il ne remplace pas l'analyse de l'ensemble des avis et alertes publiés par le CERT-FR d […] t sur les vulnérabilités significatives de 
68,vulnérabilités | multiples | découvertes,698b360c42a8083a290c11f1,698c88b2a75d7e3055e288e8,0.7832,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de SUSE. Certaines d'entre elles permettent à un attaquant de provoquer une exé […] e multiples vulnérabilités ont été découvertes dans le noyau Linux de SUSE. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire, une atteinte à la confidentialité des […] tes dans le noyau Linux de SUSE. ","De multiples vulnérabilités ont été découvertes dans GitLab. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code a […] De multiples vulnérabilités ont été découvertes dans GitLab. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, un déni de service à dista […] ont été découvertes dans GitLab. Certaines d'ent"
53,nucléaire | déclaré | sûreté,698b383a42a8083a290c121b,698b384a42a8083a290c122a,0.7826,"Le 30 janvier 2026, l’exploitant de la centrale nucléaire de Dampierre-en-Burly a déclaré à l’ASNR un événement significatif pour la sûreté relatif à l’indisponibilité d’un des deux groupes […] 30 janvier 2026, l’exploitant de la centrale nucléaire de Dampierre-en-Burly a déclaré à l’ASNR un événement significatif pour la sûreté relatif à l’indisponibilité d’un des deux groupes électrogènes de sec","Le 18 novembre 2025, l’exploitant de la centrale nucléaire du Bugey a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un évènement significatif pour la sûret […] adioprotection ASNR un évènement significatif pour la sûreté relatif à l’indisponibilité du système d’alimentation électrique de secours du réacteur 3 pendant une durée supérieure à celle prescrite par […] latif à l’in"
68,vulnérabilités | multiples | découvertes,698c88b2a75d7e3055e288e8,698c88b2a75d7e3055e288ea,0.7823,"De multiples vulnérabilités ont été découvertes dans GitLab. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code a […] De multiples vulnérabilités ont été découvertes dans GitLab. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, un déni de service à dista […] ont été découvertes dans GitLab. Certaines d'ent","De multiples vulnérabilités ont été découvertes dans Microsoft Azure. Elles permettent à un attaquant de provoquer une exécution de code arbitraire […] De multiples vulnérabilités ont été découvertes dans Microsoft Azure. Elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une atteinte à la confiden […] abilités ont été découvertes dans Microsoft Azure. Elles "
39,nucléaire | sûreté | radioprotection,698b384742a8083a290c1226,698b385d42a8083a290c123c,0.7821,"Le 2 décembre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûret […] Le 2 décembre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûreté relatif à une anomalie de positionnement des grappes de commande du réacteur 3 de la […] éaire et de radioprotection ASNR un év","Le 9 septembre 2025, EDF a déclaré à l’Autorité de sureté nucléaire et de radioprotection ASNR un événement significatif relatif à la […] Le 9 septembre 2025, EDF a déclaré à l’Autorité de sureté nucléaire et de radioprotection ASNR un événement significatif relatif à la détection tardive de de l’indisponibilité de deux capteurs du système de contrôle volu […] à l’Autorité de sureté nucléaire et d"
54,nucléaire | déclaré | radioprotection,698b384242a8083a290c1220,698b385742a8083a290c1236,0.7818,"Le 30 décembre 2025, l’exploitant de la centrale nucléaire de Golfech a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûret […] trale nucléaire de Golfech a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûreté relatif à une fuite sur le circuit primaire. […] sûreté nucléaire et de radiop","Le 8 octobre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif au dé […] Le 8 octobre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif au dépassement de la vitesse maximale de refroidissement du circuit primaire principal du r"
39,nucléaire | sûreté | radioprotection,698b384d42a8083a290c122b,698b385d42a8083a290c123c,0.7818,"Le 18 novembre 2025, l’exploitant de la centrale nucléaire du Bugey a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un évènement significatif pour la sûret […] e sûreté nucléaire et de radioprotection ASNR un évènement significatif pour la sûreté relatif à la détection tardive de l’indisponibilité d’une alimentation électrique de secours sur les réacteurs 3 et 4. […] n ASNR u","Le 9 septembre 2025, EDF a déclaré à l’Autorité de sureté nucléaire et de radioprotection ASNR un événement significatif relatif à la […] Le 9 septembre 2025, EDF a déclaré à l’Autorité de sureté nucléaire et de radioprotection ASNR un événement significatif relatif à la détection tardive de de l’indisponibilité de deux capteurs du système de contrôle volu […] à l’Autorité de sureté nucléaire et d"
39,nucléaire | sûreté | radioprotection,698b385042a8083a290c1232,698b385c42a8083a290c123a,0.7814,"Le 23 octobre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûret […] Le 23 octobre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûreté relatif à un défaut de maîtrise de la configuration de l’installation qui a rendu in […] é nucléaire et de radioprotection ASNR","Le 18 septembre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif à la […] Le 18 septembre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif à la détection tardive du blocage en position fermée d’un clapet du système de ventilation […] à l’Autorité de sûreté nucléaire et "
54,nucléaire | déclaré | radioprotection,698b383a42a8083a290c121d,698b384f42a8083a290c122f,0.7813,"Le 30 décembre 2025, l’exploitant de la centrale nucléaire de Chooz B a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un évènement significatif pour la sûret […] re et de radioprotection ASNR un évènement significatif pour la sûreté relatif au non-respect d’une prescription des règles générales d’exploitation du réacteur 1, concernant le refroidissement du réacteur.","Le 14 novembre 2025, l’exploitant de la centrale nucléaire de Gravelines a déclaré à l’Autorité de sûreté nucléaire et de radioprotection un événement significatif relatif à l’indisp […] entrale nucléaire de Gravelines a déclaré à l’Autorité de sûreté nucléaire et de radioprotection un événement significatif relatif à l’indisponibilité de la ligne de décharge du circuit primaire principal."
54,nucléaire | déclaré | radioprotection,698b384742a8083a290c1225,698b385742a8083a290c1236,0.7811,"Le 27 novembre 2025, EDF a déclaré à l 039 Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la s […] 27 novembre 2025, EDF a déclaré à l 039 Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûreté, relatif au non-respect de la conduite à tenir prévue par les règles générales d’exp […] ioprotection ASNR un événement sign","Le 8 octobre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif au dé […] Le 8 octobre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif au dépassement de la vitesse maximale de refroidissement du circuit primaire principal du r"
54,nucléaire | déclaré | radioprotection,698b384942a8083a290c1228,698b386842a8083a290c1248,0.7806,"Le 20 novembre 2025, l’exploitant de la centrale nucléaire de Chooz B a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un évènement significatif pour la sûret […] re et de radioprotection ASNR un évènement significatif pour la sûreté relatif au non-respect d’une prescription des règles générales d’exploitation du réacteur 1, concernant le confinement du bâtiment réacteur. […] ","Le 25 juillet 2025, l’exploitant de la centrale nucléaire de Gravelines a déclaré à l’Autorité de sûreté nucléaire et de radioprotection un événement significatif relatif à la radio […] entrale nucléaire de Gravelines a déclaré à l’Autorité de sûreté nucléaire et de radioprotection un événement significatif relatif à la radioprotection concernant le dépassement, pour un intervenant prestataire d’E"
12,annoncé | mardi | défense,6990bf557eb36c285af0a90f,699194e07eb36c285af0a93f,0.7806,"Le parquet de Lyon a annoncé samedi la mort de Quentin, 23 ans, hospitalisé depuis jeudi après avoir été agresséen marged'une co […] Le parquet de Lyon a annoncé samedi la mort de Quentin, 23 ans, hospitalisé depuis jeudi après avoir été agresséen marged'une conférence de l'eurodéputée LFI Rima Hassan à Sci […] rquet de Lyon a annoncé samedi la mort de Quentin, 23 ans, hospitalisé depuis jeudi apr","Le parquet de Lyon a annoncé samedi à l'AFP le décès de Quentin, un étudiant de 23 ans qui était hospitalisé depuis jeudi à Lyon […] Le parquet de Lyon a annoncé samedi à l'AFP le décès de Quentin, un étudiant de 23 ans qui était hospitalisé depuis jeudi à Lyon dans un état grave, après une violente agression en marge d'une conférence de l […] étudiant de 23 ans qui était hospitalisé depuis jeudi "
59,provoquer | permettent | vulnérabilités,698c88bca75d7e3055e288f0,698f3c327eb36c285af0a843,0.7804,"De multiples vulnérabilités ont été découvertes dans les produits Fortinet. Certaines d'entre elles permettent à un attaquant de provoquer une exéc […] De multiples vulnérabilités ont été découvertes dans les produits Fortinet. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilège […] rtes dans les produits Fortinet. ","De multiples vulnérabilités ont été découvertes dans le noyau Linux de SUSE. Certaines d'entre elles permettent à un attaquant de provoquer une att […] e multiples vulnérabilités ont été découvertes dans le noyau Linux de SUSE. Certaines d'entre elles permettent à un attaquant de provoquer une atteinte à la confidentialité des données, une atteinte à l'intégri […] ovoquer une atteinte à la confide"
54,nucléaire | déclaré | radioprotection,698b385742a8083a290c1236,698b385f42a8083a290c123f,0.7802,"Le 8 octobre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif au dé […] Le 8 octobre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif au dépassement de la vitesse maximale de refroidissement du circuit primaire principal du r","Le 14 août 2025, l’exploitant de la centrale nucléaire de Cattenom a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûret […] rale nucléaire de Cattenom a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûreté relatif au non-respect d’un critère de débit de fuite du circuit primaire du réac"
54,nucléaire | déclaré | radioprotection,698b384942a8083a290c1228,698b385042a8083a290c1230,0.7798,"Le 20 novembre 2025, l’exploitant de la centrale nucléaire de Chooz B a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un évènement significatif pour la sûret […] re et de radioprotection ASNR un évènement significatif pour la sûreté relatif au non-respect d’une prescription des règles générales d’exploitation du réacteur 1, concernant le confinement du bâtiment réacteur. […] ","Le 6 novembre 2025, l’exploitant de la centrale nucléaire de Belleville-sur-Loire a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif à la […] re de Belleville-sur-Loire a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif à la radioprotection concernant le dépassement pour un intervenant du quar"
39,nucléaire | sûreté | radioprotection,698b384f42a8083a290c122e,698b384e42a8083a290c122c,0.7797,"Le 17 novembre 2025, l’exploitant de la centrale nucléaire de Gravelines a déclaré à l’Autorité de sûreté nucléaire et de radioprotection un événement significatif relatif à l’indisp […] entrale nucléaire de Gravelines a déclaré à l’Autorité de sûreté nucléaire et de radioprotection un événement significatif relatif à l’indisponibilité d’un des capteurs de niveau d’eau d’un générateur de vapeur. [","Le 6 novembre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection un événement significatif pour la sûreté rel […] Le 6 novembre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection un événement significatif pour la sûreté relatif à l’indisponibilité du système de contournement de la turbine par décharge d […] de radioprotection un événement significati"
27,france | sud | jeudi,699bf927bf23573ae1689daa,699c7a33bf23573ae1689e04,0.7784,"n vigilance rouge, et trois autres départements de l’Ouest la Sarthe, la Vendée et la Charente sont maintenus en orange par Météo-France. […] La Loire-Atlantique, la Charente-Maritime et le Maine-et-Loire restent toutefois lundi 23février en vigilance rouge, et trois autres département […] ue, la Charente-Maritime et le Maine-et-Loire restent toutefois lundi 23février en vigilance rouge, et trois ","te-Maritime restent en alerte maximale, et deux autres départements, la Sarthe et la Charente, sont maintenus en orange par Météo-France. […] La Loire-Atlantique, le Maine-et-Loire et la Charente-Maritime restent en alerte maximale, et deux autres départements, la Sarthe et la Chare […] La Loire-Atlantique, le Maine-et-Loire et la Charente-Maritime restent en alerte maximale, et deux autres départ"
59,provoquer | permettent | vulnérabilités,698b419c42a8083a290c1251,698f3c327eb36c285af0a842,0.7783,"De multiples vulnérabilités ont été découvertes dans les produits Axis. Certaines d'entre elles permettent à un attaquant de provoquer une exécutio […] De multiples vulnérabilités ont été découvertes dans les produits Axis. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilège […] ouvertes dans les produits Axis. Cert","De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer une at […] multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer une atteinte à la confidentialité des données, une atteinte à l'intégri […] ovoquer une atteinte à la confiden"
71,attaquant | permettent | multiples,698f3c327eb36c285af0a848,698f3c327eb36c285af0a845,0.778,"De multiples vulnérabilités ont été découvertes dans Juniper Networks Secure Analytics. Certaines d'entre elles permettent à un attaquant de provoq […] vulnérabilités ont été découvertes dans Juniper Networks Secure Analytics. Certaines d'entre elles permettent à un attaquant de provoquer une élévation de privilèges, un déni de service à distance et une attei […] niper Networks Secure Analytics. C","De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer un d […] ultiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer un déni de service à distance, une atteinte à la confidentialité des do […] s dans le noyau Linux de Red Hat."
39,nucléaire | sûreté | radioprotection,698b384f42a8083a290c122e,698b386642a8083a290c1246,0.7779,"Le 17 novembre 2025, l’exploitant de la centrale nucléaire de Gravelines a déclaré à l’Autorité de sûreté nucléaire et de radioprotection un événement significatif relatif à l’indisp […] entrale nucléaire de Gravelines a déclaré à l’Autorité de sûreté nucléaire et de radioprotection un événement significatif relatif à l’indisponibilité d’un des capteurs de niveau d’eau d’un générateur de vapeur. [","Le 29 juillet 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un évènement significatif pour la sûret […] re et de radioprotection ASNR un évènement significatif pour la sûreté, relatif à l’indisponibilité d’une des vannes d’isolement du circuit de vapeur principal du réacteur n 4. […] tection ASNR un évènement significatif pour la sûreté, relatif à l’indisponibilit"
54,nucléaire | déclaré | radioprotection,698b384842a8083a290c1227,698b384f42a8083a290c122f,0.7767,"Le 3 décembre 2025, l’exploitant de la centrale nucléaire de Chooz B a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un évènement significatif pour la sûret […] re et de radioprotection ASNR un évènement significatif pour la sûreté relatif au non-respect d’une prescription des règles générales d’exploitation du réacteur 1, concernant le refroidissement du réacteur.","Le 14 novembre 2025, l’exploitant de la centrale nucléaire de Gravelines a déclaré à l’Autorité de sûreté nucléaire et de radioprotection un événement significatif relatif à l’indisp […] entrale nucléaire de Gravelines a déclaré à l’Autorité de sûreté nucléaire et de radioprotection un événement significatif relatif à l’indisponibilité de la ligne de décharge du circuit primaire principal."
54,nucléaire | déclaré | radioprotection,698b384242a8083a290c1220,698b385642a8083a290c1234,0.7764,"Le 30 décembre 2025, l’exploitant de la centrale nucléaire de Golfech a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûret […] trale nucléaire de Golfech a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûreté relatif à une fuite sur le circuit primaire. […] sûreté nucléaire et de radiop","Le 8 octobre 2025, EDF a déclaré à l’Autorité de sureté nucléaire et de radioprotection ASNR un événement significatif relatif à l’i […] Le 8 octobre 2025, EDF a déclaré à l’Autorité de sureté nucléaire et de radioprotection ASNR un événement significatif relatif à l’indisponibilité de la ligne de charge du circuit primaire principal."
68,vulnérabilités | multiples | découvertes,698b363142a8083a290c1214,698c88bca75d7e3055e288f1,0.7764,Une vulnérabilité a été découverte dans GitLab AI Gateway. Elle permet à un attaquant de provoquer une exécution de code arbitraire à […] Une vulnérabilité a été découverte dans GitLab AI Gateway. Elle permet à un attaquant de provoquer une exécution de code arbitraire à distance et un déni de service à dis […] vulnérabilité a été découverte dans GitLab AI Gateway. Elle permet à un attaquant de pr,"De multiples vulnérabilités ont été découvertes dans les produits Microsoft. Certaines d'entre elles permettent à un attaquant de provoquer une exé […] e multiples vulnérabilités ont été découvertes dans les produits Microsoft. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilège […] tes dans les produits Microsoft. "
54,nucléaire | déclaré | radioprotection,698b384242a8083a290c1220,698b386642a8083a290c1247,0.7762,"Le 30 décembre 2025, l’exploitant de la centrale nucléaire de Golfech a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûret […] trale nucléaire de Golfech a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûreté relatif à une fuite sur le circuit primaire. […] sûreté nucléaire et de radiop","Le 24 juillet 2025, l’exploitant de la centrale nucléaire de Gravelines a déclaré à l’ASNR un événement significatif pour la sûreté relatif à la sortie du domaine de fonctionnement […] Le 24 juillet 2025, l’exploitant de la centrale nucléaire de Gravelines a déclaré à l’ASNR un événement significatif pour la sûreté relatif à la sortie du domaine de fonctionnement autorisé par les règles générales "
80,problème | provoquer | attaquant,698b362942a8083a290c120b,698b362f42a8083a290c1212,0.7759,De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Elles permettent à un attaquant de provoquer un problème de sécurité […] De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Elles permettent à un attaquant de provoquer un problème de sécurité non spécifié par l'éditeur. […] s le noyau Linux d'Ubuntu. Elles permettent à un attaquant de provoque,De multiples vulnérabilités ont été découvertes dans VMware Tanzu Greenplum. Elles permettent à un attaquant de provoquer un problème de sécurité n […] De multiples vulnérabilités ont été découvertes dans VMware Tanzu Greenplum. Elles permettent à un attaquant de provoquer un problème de sécurité non spécifié par l'éditeur. […] ns VMware Tanzu Greenplum. Elles permettent à un attaquant de provoque
71,attaquant | permettent | multiples,698b362142a8083a290c1202,698b362542a8083a290c1208,0.7757,De multiples vulnérabilités ont été découvertes dans Tenable Identity Exposure. Elles permettent à un attaquant de provoquer un déni de service à d […] De multiples vulnérabilités ont été découvertes dans Tenable Identity Exposure. Elles permettent à un attaquant de provoquer un déni de service à distance et un problème de sécurité non spécifié p […] ont été découvertes dans Tenable Identity Expos,Une vulnérabilité a été découverte dans NetApp ONTAP 9. Elle permet à un attaquant de provoquer une atteinte à la confidentialité des […] Une vulnérabilité a été découverte dans NetApp ONTAP 9. Elle permet à un attaquant de provoquer une atteinte à la confidentialité des données et un déni de service. […] NTAP 9. Elle permet à un attaquant de provoquer une atteinte à la confidentialité des données
39,nucléaire | sûreté | radioprotection,698b384242a8083a290c1221,698b384342a8083a290c1222,0.7754,"Le 30 septembre 2025, l’exploitant de la centrale nucléaire du Blayais a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûret […] trale nucléaire du Blayais a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûreté relatif à l’indisponibilité simultanée des ventilateurs d’extraction et du so","Le 20 novembre 2025, l’exploitant de la centrale nucléaire de Saint-Alban a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif à la […] e nucléaire de Saint-Alban a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif à la détection tardive de l’indisponibilité d’une pompe du circuit d’injection de "
0,président | mercredi | trump,699e1a684469fb97fca64f9e,699e368c4469fb97fca64faa,0.7754,"L'Ukraine connaît son cinquième hiver de guerre. L' ""opération spéciale"" selon les termes qu'emploie Vladimir Poutine […] L'Ukraine connaît son cinquième hiver de guerre. L' ""opération spéciale"" selon les termes qu'emploie Vladimir Poutine, dé […] L'Ukraine connaît son cinquième hiver de guerre. L' ""opération spéciale"" selon les termes qu'emploie Vladimir Poutine, débutée le 24 février 2022 e […] ","Cela fait 4 ans jour pour jour que la guerre à grand échelle en Ukraine a commencé. C’était au petit matin et […] Cela fait 4 ans jour pour jour que la guerre à grand échelle en Ukraine a commencé. C’était au petit matin et, selon le président russe, elle de […] Cela fait 4 ans jour pour jour que la guerre à grand échelle en Ukraine a commencé. C’était au petit matin et, selon le président russe, "
39,nucléaire | sûreté | radioprotection,698b383a42a8083a290c121a,698b385e42a8083a290c123d,0.7752,"Le 28 octobre 2025, l’exploitant de la centrale nucléaire de Belleville-sur-Loire a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûret […] re de Belleville-sur-Loire a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûreté relatif au repli du réacteur 1 en raison de l’indisponibilité d’un","Le 21 août 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûret […] Le 21 août 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif pour la sûreté relatif à l’indisponibilité du système d’ajout de bore borication dans le circuit pr […] ioprotection ASNR un événement significatif "
39,nucléaire | sûreté | radioprotection,698b384342a8083a290c1222,698b385c42a8083a290c123a,0.7751,"Le 20 novembre 2025, l’exploitant de la centrale nucléaire de Saint-Alban a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif à la […] e nucléaire de Saint-Alban a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif à la détection tardive de l’indisponibilité d’une pompe du circuit d’injection de ","Le 18 septembre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif à la […] Le 18 septembre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif à la détection tardive du blocage en position fermée d’un clapet du système de ventilation […] à l’Autorité de sûreté nucléaire et "
28,explications | david | notre,699d8a5bbf23573ae1689e89,699dd8c04469fb97fca64f75,0.7747,"droiteradicaleQuentinDeranque,alorsquedesprocéduresdedissolutionavaientdéjàétéengagéesavantcedécès. Explications de Clovis Casali, notre journaliste reporter sur place.","icaleQuentinDeranque,legouvernementaannoncédepremièresmesuresvisantlegroupeantifascistelaJeuneGarde,soupçonnéde""reconstitution"",etplusieursdeses""émanations"". Explications de Clovis Casali, reporter sur place. […] resvisantlegroupeantifascistelaJeuneGarde,soupçonnéde""reconstitution"",etplusieursdeses""émanations"". Explications de Clovis Casali, reporter sur place."
0,président | mercredi | trump,699bf6cfbf23573ae1689da9,699e368c4469fb97fca64faa,0.7742,"A la Une de la presse, ce lundi 23 février, le 4ème anniversaire, demain, du début de l’invasion russe en Ukraine. Une guerre sans vainqueur ni vaincu, à ce jour, m […] A la Une de la presse, ce lundi 23 février, le 4ème anniversaire, demain, du début de l’invasion russe en Ukraine. Une guerre sans vainqueur ni vaincu, à ce jour, mais aux victimes innombrables, en Ukra […] se, ce lundi 23 février,","Cela fait 4 ans jour pour jour que la guerre à grand échelle en Ukraine a commencé. C’était au petit matin et […] Cela fait 4 ans jour pour jour que la guerre à grand échelle en Ukraine a commencé. C’était au petit matin et, selon le président russe, elle de […] Cela fait 4 ans jour pour jour que la guerre à grand échelle en Ukraine a commencé. C’était au petit matin et, selon le président russe, "
54,nucléaire | déclaré | radioprotection,698b384942a8083a290c1228,698b384542a8083a290c1224,0.7739,"Le 20 novembre 2025, l’exploitant de la centrale nucléaire de Chooz B a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un évènement significatif pour la sûret […] re et de radioprotection ASNR un évènement significatif pour la sûreté relatif au non-respect d’une prescription des règles générales d’exploitation du réacteur 1, concernant le confinement du bâtiment réacteur. […] ","Le 2 décembre 2025, l’exploitant de la centrale nucléaire de Gravelines a déclaré à l’Autorité de sûreté nucléaire et de radioprotection un événement significatif relatif à la détec […] entrale nucléaire de Gravelines a déclaré à l’Autorité de sûreté nucléaire et de radioprotection un événement significatif relatif à la détection tardive de l’indisponibilité de l’un des capteurs de niveau du press"
39,nucléaire | sûreté | radioprotection,698b384342a8083a290c1223,698b385d42a8083a290c123c,0.7736,"Le 29 octobre 2025, l’exploitant de la centrale nucléaire de Gravelines a déclaré à l’Autorité de sûreté nucléaire et de radioprotection un événement significatif relatif à la détec […] entrale nucléaire de Gravelines a déclaré à l’Autorité de sûreté nucléaire et de radioprotection un événement significatif relatif à la détection tardive de l’indisponibilité du circuit de refroidissement du réacte","Le 9 septembre 2025, EDF a déclaré à l’Autorité de sureté nucléaire et de radioprotection ASNR un événement significatif relatif à la […] Le 9 septembre 2025, EDF a déclaré à l’Autorité de sureté nucléaire et de radioprotection ASNR un événement significatif relatif à la détection tardive de de l’indisponibilité de deux capteurs du système de contrôle volu […] à l’Autorité de sureté nucléaire et d"
39,nucléaire | sûreté | radioprotection,698b384d42a8083a290c122b,698b385842a8083a290c1237,0.773,"Le 18 novembre 2025, l’exploitant de la centrale nucléaire du Bugey a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un évènement significatif pour la sûret […] e sûreté nucléaire et de radioprotection ASNR un évènement significatif pour la sûreté relatif à la détection tardive de l’indisponibilité d’une alimentation électrique de secours sur les réacteurs 3 et 4. […] n ASNR u","Le 2 octobre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif à la […] Le 2 octobre 2025, EDF a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif à la détection tardive du temps de manœuvre trop long de vannes d’isolement du système de r […] à l’Autorité de sûreté nucléaire et de ra"
51,sénégalais | ordonné | mardi,698b4fad42a8083a290c1266,698ba8e042a8083a290c12a4,0.7724,"Le gouvernement sénégalais a ordonné mardi la fermeture de la cité universitaire d'une grande université de Dakar, au lendemain de la mo […] rsité de Dakar, au lendemain de la mort d'un étudiant en médecine lors de heurts avec la police, un décès qui suscité la stupeur dans la communauté universitaire. Les précisions d'Elimane N'dao, correspond […] Le gouvernement sénégalais a ordonné mardi la fer","Le gouvernement sénégalais a ordonné mardi la fermeture de la cité universitaire de la plus grande université de Dakar, au lendemain de […] Dakar, au lendemain de la mort d'un étudiant en médecine lors de heurts violents avec la police, un décès qui suscité l'émoi dans la communauté universitaire. Les étudiants des universités sénégalaises pro […] Le gouvernement sénégalais a ordonné mardi la ferm"
